"id","ISSN","journal_title","publisher","URL","data_journal_type","is_active","enrichment_source","eissn","pissn","language","oa_start","boai","publication_time_weeks","keywords","subject[].term","subject[]","publisher.name","publisher.country","institution.name","institution.country","editorial.review_process","editorial.review_url","editorial.board_url","license[].type","apc.has_apc","apc.max","apc.url","other_charges.has_other_charges","waiver.has_waiver","waiver.url","preservation.has_preservation","preservation.service","preservation.url","pid_scheme.scheme","plagiarism.detection","plagiarism.url","copyright.author_retains","copyright.url","deposit_policy.has_policy","deposit_policy.service","deposit_policy.url","article.license_display","article.license_display_example_url","ref.journal","ref.aims_scope","ref.oa_statement","ref.author_instructions","ref.license_terms"
"138","2050-9863","Journal of Open Psychology Data","Ubiquity Press","https://openpsychologydata.metajnl.com/","pure","True","doaj.org","2050-9863","None","['EN']","2013","True","13","['psychology', 'data', 'datasets']","['Psychology']","[{'code': 'BF1-990', 'scheme': 'LCC', 'term': 'Psychology'}]","Ubiquity Press","GB","None","None","['Open peer review']","http://openpsychologydata.metajnl.com/about/editorialPolicies#peerReviewProcess","http://openpsychologydata.metajnl.com/about/editorialTeam","['CC BY']","True","[{'price': 520, 'currency': 'GBP'}]","https://openpsychologydata.metajnl.com/about/submissions#publication-fees","False","True","https://openpsychologydata.metajnl.com/about/submissions#publication-fees","True","['CLOCKSS', 'LOCKSS']","http://openpsychologydata.metajnl.com/about/editorialPolicies#archiving","['DOI']","True","https://openpsychologydata.metajnl.com/about/editorialpolicies#plagiarism","True","http://openpsychologydata.metajnl.com/about/submissions#copyrightNotice","True","['Open Policy Finder']","https://openpsychologydata.metajnl.com/about/submissions#copyright-notice","['Embed']","http://openpsychologydata.metajnl.com/article/view/jopd.ae","http://openpsychologydata.metajnl.com","http://openpsychologydata.metajnl.com/about/editorialPolicies#focusAndScope","http://openpsychologydata.metajnl.com/about/editorialPolicies#openAccessPolicy","http://openpsychologydata.metajnl.com/about/submissions#authorGuidelines","http://openpsychologydata.metajnl.com/about/editorialPolicies#openAccessPolicy"
"139","2049-9647","Journal of Open Research Software","Ubiquity Press","https://openresearchsoftware.metajnl.com/","mixed","True","doaj.org","2049-9647","None","['EN']","2013","True","21","['research software', 'open source']","['Computer software']","[{'code': 'QA76.75-76.765', 'scheme': 'LCC', 'term': 'Computer software'}]","Ubiquity Press","GB","None","None","['Peer review']","http://openresearchsoftware.metajnl.com/about/editorialPolicies#peerReviewProcess","http://openresearchsoftware.metajnl.com/about/editorialTeam","['CC BY']","True","[{'price': 865, 'currency': 'GBP'}]","https://openresearchsoftware.metajnl.com/about/submissions#publication-fees","False","True","https://openresearchsoftware.metajnl.com/about/submissions#publication-fees","True","['CLOCKSS', 'LOCKSS']","http://openresearchsoftware.metajnl.com/about/editorialPolicies#archiving","['DOI']","True","https://openresearchsoftware.metajnl.com/about/research-integrity/","True","http://openresearchsoftware.metajnl.com/about/submissions#copyrightNotice","True","['Open Policy Finder']","https://openpolicyfinder.jisc.ac.uk/id/publication/24606","['Embed']","http://openresearchsoftware.metajnl.com/article/view/jors.ay/63","http://openresearchsoftware.metajnl.com/","https://openresearchsoftware.metajnl.com/about/","https://openresearchsoftware.metajnl.com/about/","https://openresearchsoftware.metajnl.com/about/submissions/","https://openresearchsoftware.metajnl.com/about/submissions/"
"140","1529-7845","Journal of Physical and Chemical Reference Data","AIP Publishing","https://pubs.aip.org/aip/jpr","pure","True","journal homepage","1529-7845","0047-2689","['EN']","","False","","['analytical chemistry', 'classical electromagnetism', 'thermodynamics', 'molecular properties', 'condensed matter electronic structure', 'nuclear engineering']","['Chemistry', 'Physics']","[{'code': 'QD1-999', 'scheme': 'LCC', 'term': 'Chemistry'}, {'code': 'QC1-999', 'scheme': 'LCC', 'term': 'Physics'}]","AIP Publishing","US","U.S. Department of Commerce National Institute of Standards and Technology (NIST)","US","['Anonymous peer review']","https://pubs.aip.org/aip/jpr/pages/policies","https://pubs.aip.org/aip/jpr/pages/editorial_board","['CC BY', 'CC BY-NC', 'CC BY-NC-ND', 'Restricted Access']","True","[{'price': 3500, 'currency': 'USD'}]","https://pubs.aip.org/aip/jpr/pages/charges","","True","https://publishing.aip.org/resources/researchers/open-science/open-access/#waiverdiscountpolicy","","","","['DOI']","","","","","","","","","","https://pubs.aip.org/aip/jpr","https://pubs.aip.org/aip/jpr/pages/about","https://publishing.aip.org/resources/researchers/open-science/open-access/","https://publishing.aip.org/resources/researchers/author-instructions/#JPCRD","https://pubs.aip.org/aip/jpr/pages/charges"
"2","1550-2783","Journal of the International Society of Sports Nutrition","Taylor & Francis","https://www.tandfonline.com/journals/rssn20","mixed","True","doaj.org","1550-2783","","['EN']","2004","True","14","['sports nutrition', 'sports science']","['Nutrition. Foods and food supply', 'Sports medicine']","[{'code': 'TX341-641', 'scheme': 'LCC', 'term': 'Nutrition. Foods and food supply'}, {'code': 'RC1200-1245', 'scheme': 'LCC', 'term': 'Sports medicine'}]","Taylor & Francis Group","GB","International Society of Sports Nutrition","None","['Anonymous peer review']","https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rssn20","https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rssn20","['CC BY', 'CC BY-NC']","True","[{'price': 2520, 'currency': 'EUR'}, {'price': 2630, 'currency': 'USD'}, {'price': 2100, 'currency': 'GBP'}]","https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rssn20","False","True","https://authorservices.taylorandfrancis.com/publishing-open-access/requesting-an-apc-waiver/","True","['CLOCKSS', 'LOCKSS', 'PMC', 'Portico']","https://librarianresources.taylorandfrancis.com/collection/title-by-title/","['DOI']","True","https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rssn20","False","https://authorservices.taylorandfrancis.com/publishing-your-research/moving-through-production/copyright-for-journal-authors","True","['Open Policy Finder']","https://openpolicyfinder.jisc.ac.uk/id/publication/2630","['Embed']","https://www.tandfonline.com/action/showCopyRight?scroll=top&doi=10.1080%2F15502783.2022.2041988","https://www.tandfonline.com/journals/rssn","https://www.tandfonline.com/action/journalInformation?show=aimsScope&journalCode=rssn20","https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rssn20","https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rssn20","https://authorservices.taylorandfrancis.com/publishing-open-access/open-access-cost-finder/?category=all&journal=rssn&fulloa=1&openselect=1&notavailable=1&dove=1&routledge=1&tandf=1&numberofresultsperpage=5&pagenumber=1"
"3","2534-9708","Metabarcoding and Metagenomics","Pensoft Publishers","https://mbmg.pensoft.net/","mixed","True","doaj.org","2534-9708","None","['EN']","2017","True","8","['dna-based species identification', 'metabarcoding', 'biomonitoring', 'metagenomics', 'bioinformatics', 'environmental assessment']","['Ecology']","[{'code': 'QH540-549.5', 'scheme': 'LCC', 'term': 'Ecology'}]","Pensoft Publishers","BG","None","None","['Anonymous peer review']","https://mbmg.pensoft.net/about#PeerReview","https://mbmg.pensoft.net/board/","['CC BY', 'CC0']","True","[{'price': 650, 'currency': 'EUR'}]","https://mbmg.pensoft.net/about#ArticleProcessingCharges","False","True","https://mbmg.pensoft.net/about#DiscountsandWaivers","True","['LOCKSS', 'Portico']","https://portal.issn.org/resource/ISSN/2534-9708#","['DOI']","False","None","True","https://mbmg.pensoft.net/about#LicenseandCopyrightAgreement","True","['Open Policy Finder']","https://openpolicyfinder.jisc.ac.uk/id/publication/33134","['Embed']","https://mbmg.pensoft.net/article/13709/list/8/","https://mbmg.pensoft.net/","https://mbmg.pensoft.net/about#FocusandScope","https://mbmg.pensoft.net/about#OpenAccessPolicy","https://mbmg.pensoft.net/about#AuthorGuidelines","https://mbmg.pensoft.net/about#Copyright"
"4","2578-9430","microPublication Biology","Caltech Library","https://www.micropublication.org/","pure","True","doaj.org","2578-9430","None","['EN']","2016","True","3","['biological sciences', 'model organisms', 'biological data']","['Biology (General)']","[{'code': 'QH301-705.5', 'scheme': 'LCC', 'term': 'Biology (General)'}]","Caltech Library","US","California Institute of Technology","US","['Open peer review']","https://www.micropublication.org/about/for-authors/#peer-review-process","https://www.micropublication.org/about/editorial-policies/micropublication-biology-editorial-board/","['CC BY']","True","[{'price': 350, 'currency': 'USD'}]","https://www.micropublication.org/about/for-authors/","False","True","https://www.micropublication.org/about/for-authors/","True","['PMC', 'Portico']","https://www.ncbi.nlm.nih.gov/pmc/journals/3859/","['DOI']","False","None","True","https://www.micropublication.org/about/for-authors/","False","[]","None","['Embed']","https://www.micropublication.org/lear_2018_mec-17_unc-119.html","https://www.micropublication.org","https://www.micropublication.org/about/","https://www.micropublication.org/about/editorial-policies/publishing-information","https://www.micropublication.org/about/for-authors/","https://www.micropublication.org/about/editorial-policies/publishing-information"
"5","1943-7706","Molecular Plant - Microbe Interactions","APS Publications","https://apsjournals.apsnet.org/journal/mpmi","mixed","True","doaj.org","1943-7706","0894-0282","['EN']","2021","True","4","['molecular biology', 'biochemistry', 'plant-microbe interactions']","['Microbiology', 'Botany']","[{'code': 'QR1-502', 'scheme': 'LCC', 'term': 'Microbiology'}, {'code': 'QK1-989', 'scheme': 'LCC', 'term': 'Botany'}]","The American Phytopathological Society","US","ISMPMI","US","['Anonymous peer review']","http://apsjournals.apsnet.org/page/authorinformation#submitting","https://apsjournals.apsnet.org/page/mpmi/editorial-board","['CC BY', 'CC BY-NC-ND', 'CC0']","True","[{'price': 3000, 'currency': 'USD'}]","https://apsjournals.apsnet.org/page/authorinformation#apc","True","True","https://apsjournals.apsnet.org/page/authorinformation#apc","True","['Portico']","https://apsjournals.apsnet.org/page/authorinformation#archiving","['DOI']","True","https://apsjournals.apsnet.org/page/plagiarism_statement","True","https://apsjournals.apsnet.org/page/authorinformation#submitting","True","['Open Policy Finder']","https://openpolicyfinder.jisc.ac.uk/id/publication/10349","['Embed']","https://apsjournals.apsnet.org/doi/10.1094/MPMI-08-20-0239-IA","https://apsjournals.apsnet.org/journal/mpmi","https://apsjournals.apsnet.org/page/mpmi/about","https://apsjournals.apsnet.org/page/mpmi/about","https://apsjournals.apsnet.org/page/authorinformation","https://apsjournals.apsnet.org/page/authorinformation#submitting"
"6","2051-3933","Movement Ecology","BioMed Central (Springer Nature)","https://movementecologyjournal.biomedcentral.com/","mixed","True","doaj.org","2051-3933","None","['EN']","2014","True","23","['animal behaviour', 'biogeography', 'environmental sciences', 'evolutionary biology', 'mathematical ecology', 'organism movement']","['Biology (General)']","[{'code': 'QH301-705.5', 'scheme': 'LCC', 'term': 'Biology (General)'}]","BMC","GB","None","None","['Anonymous peer review']","https://movementecologyjournal.biomedcentral.com/about","https://movementecologyjournal.biomedcentral.com/about/editorial-board","['CC BY', 'CC BY-NC-ND']","True","[{'price': 2390, 'currency': 'EUR'}, {'price': 2890, 'currency': 'USD'}, {'price': 2090, 'currency': 'GBP'}]","https://link.springer.com/journal/40462/how-to-publish-with-us#Fees%20and%20funding","False","True","https://www.springernature.com/gp/open-research/policies/journal-policies/apc-waiver-countries","True","['CLOCKSS', 'LOCKSS']","https://www.biomedcentral.com/about/archive","['DOI']","True","https://www.biomedcentral.com/about /editorialpolicies#DuplicatePublication","False","https://movementecologyjournal.biomedcentral.com/submission-guidelines/copyright","True","['Open Policy Finder']","https://openpolicyfinder.jisc.ac.uk/id/publication/27829","['Embed']","https://movementecologyjournal.biomedcentral.com/articles/10.1186/s40462-022-00359-w","https://movementecologyjournal.biomedcentral.com","https://movementecologyjournal.biomedcentral.com/about","https://movementecologyjournal.biomedcentral.com/about","https://movementecologyjournal.biomedcentral.com/submission-guidelines","https://movementecologyjournal.biomedcentral.com/submission-guidelines/copyright"
"7","1314-4049","MycoKeys","Pensoft Publishers","https://mycokeys.pensoft.net/","mixed","True","doaj.org","1314-4049","1314-4057","['EN']","2011","True","6","['mycology', 'fungal biology']","['Botany']","[{'code': 'QK1-989', 'scheme': 'LCC', 'term': 'Botany'}]","Pensoft Publishers","BG","None","None","['Peer review']","http://mycokeys.pensoft.net/about","http://mycokeys.pensoft.net/board","['CC BY']","True","[{'price': 950, 'currency': 'EUR'}]","https://mycokeys.pensoft.net/about#ArticleProcessingCharges","False","True","https://mycokeys.pensoft.net/about#DiscountsandWaivers","True","['CLOCKSS', 'Portico']","https://portal.issn.org/resource/ISSN/1314-4049","['DOI']","False","None","True","http://mycokeys.pensoft.net/about#Copyright-Notice","True","['Open Policy Finder']","https://openpolicyfinder.jisc.ac.uk/id/publication/21378","['Embed']","http://mycokeys.pensoft.net/articles.php?id=6670&display_type=list&element_type=1","http://mycokeys.pensoft.net/","http://mycokeys.pensoft.net/about","http://mycokeys.pensoft.net/about#Open-Access-Policy","http://mycokeys.pensoft.net/about#Author-Guidelines","http://mycokeys.pensoft.net/about#Copyright-Notice"
"8","1314-3301","Nature Conservation","Pensoft Publishers","https://natureconservation.pensoft.net/","mixed","True","doaj.org","1314-3301","1314-6947","['EN']","2012","True","6","['conservation biology', 'applied ecology', 'nature conservation', 'habitat conservation']","['Ecology', 'General. Including nature conservation, geographical distribution']","[{'code': 'QH540-549.5', 'scheme': 'LCC', 'term': 'Ecology'}, {'code': 'QH1-199.5', 'scheme': 'LCC', 'term': 'General. Including nature conservation, geographical distribution'}]","Pensoft Publishers","BG","None","None","['Peer review']","http://natureconservation.pensoft.net/about","http://natureconservation.pensoft.net/browse_journal_groups.php?journal_id=10&grp_id=117","['CC BY']","True","[{'price': 950, 'currency': 'EUR'}]","https://natureconservation.pensoft.net/about#Article-Processing-Charges","False","True","https://natureconservation.pensoft.net/about#DiscountsandWaivers","True","['CLOCKSS']","http://natureconservation.pensoft.net/","['DOI']","False","None","True","http://natureconservation.pensoft.net/about#Copyright-Notice","True","['Open Policy Finder']","None","['Embed']","http://natureconservation.pensoft.net/articles.php?id=5625","http://natureconservation.pensoft.net/","http://natureconservation.pensoft.net/about","http://natureconservation.pensoft.net/about#Open-Access-Policy","http://natureconservation.pensoft.net/about#Author-Guidelines","http://natureconservation.pensoft.net/about#Copyright-Notice"
"35","1941-4927","NCHS Data Briefs","Centers for Disease Control and Prevention (CDC)","https://www.cdc.gov/nchs/products/databriefs.htm","pure","True","journal homepage","1941-4935","1941-4927","['EN']","2008","True","","['public health', 'vital statistics', 'mortality', 'morbidity', 'health surveys', 'health disparities', 'epidemiology']","['Public Health', 'Health Statistics', 'Public aspects of medicine']","[{'code': 'RA1-1270', 'scheme': 'LCC', 'term': 'Public health'}, {'code': 'WA 900', 'scheme': 'NLM', 'term': 'Health statistics'}, {'code': 'RA1-1270', 'scheme': 'LCC', 'term': 'Public aspects of medicine'}]","U.S. Department of Health and Human Services, Centers for Disease Control and Prevention, National Center for Health Statistics","US","National Center for Health Statistics (NCHS)","US","","","","['CC0']","False","","","False","","","True","['HathiTrust']","https://catalog.hathitrust.org/Record/103340616","['DOI']","","","False","","","","","['Embed']","https://www.ncbi.nlm.nih.gov/books/NBK605976/","https://www.cdc.gov/nchs/products/databriefs.htm","https://www.cdc.gov/nchs/products/databriefs.htm","https://www.ncbi.nlm.nih.gov/books/NBK605976/","",""
"9","1314-2488","NeoBiota","Pensoft Publishers","https://neobiota.pensoft.net/","mixed","True","doaj.org","1314-2488","1619-0033","['EN']","2011","True","6","['biological invasions']","['Biology (General)']","[{'code': 'QH301-705.5', 'scheme': 'LCC', 'term': 'Biology (General)'}]","Pensoft Publishers","BG","None","None","['Peer review']","http://neobiota.pensoft.net/about#Editorial-Policies","http://neobiota.pensoft.net/board","['CC BY']","True","[{'price': 950, 'currency': 'EUR'}]","https://neobiota.pensoft.net/about#ArticleProcessingCharges","False","True","https://neobiota.pensoft.net/about#DiscountsandWaivers","True","['CLOCKSS']","http://neobiota.pensoft.net/","['DOI']","False","None","True","http://neobiota.pensoft.net/about#Copyright-Notice","True","['Open Policy Finder']","None","['Embed']","http://neobiota.pensoft.net/articles.php?id=5437","http://neobiota.pensoft.net/","http://neobiota.pensoft.net/about#Focus-and-Scope","http://neobiota.pensoft.net/about#Open-Access-Policy","http://neobiota.pensoft.net/about#Author-Guidelines","http://neobiota.pensoft.net/"
"10","1559-0089","Neuroinformatics","Springer (Springer Nature)","https://www.springer.com/journal/12021/","mixed","True","journal homepage, ISSN Portal, Wikipedia","1559-0089","1539-2791","['EN']","","False","","['neurology', 'neuroinformatics', 'bioinformatics', 'computational biology', 'neuroengineering', 'ontology', 'data sharing', 'neuroimaging', 'computational modeling']","['Neuroscience', 'Computer Science']","[{'code': 'RC321-571', 'scheme': 'LCC', 'term': 'Neurosciences. Biological psychiatry. Neuropsychiatry'}, {'code': 'QA75.5-76.95', 'scheme': 'LCC', 'term': 'Electronic computers. Computer science'}]","Springer Science+Business Media, LLC","US","","","['Anonymous peer review']","https://link.springer.com/brands/springer/journal-policies#Peer%20review","https://link.springer.com/journal/12021/editorial-board","['CC BY', 'CC BY-NC-ND', 'Restricted Access']","True","[{'price': 5090, 'currency': 'USD'}, {'price': 3990, 'currency': 'EUR'}, {'price': 3190, 'currency': 'GBP'}]","https://link.springer.com/journal/12021/how-to-publish-with-us","False","False","","True","['CLOCKSS', 'Portico', 'LOCKSS']","","['DOI']","True","https://link.springer.com/brands/springer/journal-policies#Ethical%20responsibilities%20of%20authors","","https://link.springer.com/journal/12021/how-to-publish-with-us","True","['Sherpa Romeo']","","","","https://link.springer.com/journal/12021","https://link.springer.com/journal/12021/aims-and-scope","https://link.springer.com/journal/12021/how-to-publish-with-us","https://link.springer.com/journal/12021/submission-guidelines","https://link.springer.com/journal/12021/how-to-publish-with-us"
"11","0090-3752","Nuclear Data Sheets","Elsevier","https://www.sciencedirect.com/journal/nuclear-data-sheets","pure","True","journal homepage, ISSN Portal","1095-9904","0090-3752","['EN']","","False","","['radioactive decay', 'radiations', 'ENSDF', 'nuclear reactions', 'level schemes', 'decay schemes']","['Nuclear Physics', 'Nuclear Structure']","[{'code': 'QC770-798', 'scheme': 'LCC', 'term': 'Nuclear and particle physics'}, {'code': 21, 'scheme': 'PACS', 'term': 'Nuclear Structure'}]","Elsevier B.V.","NL","","","['Anonymous peer review']","https://www.sciencedirect.com/journal/nuclear-data-sheets/publish/guide-for-authors","https://www.sciencedirect.com/journal/nuclear-data-sheets/about/editorial-board","['CC BY', 'CC BY-NC', 'CC BY-NC-ND', 'Restricted Access']","True","[{'price': 3080, 'currency': 'USD'}]","https://www.elsevier.com/journals/nuclear-data-sheets/0090-3752/open-access-options","False","","","True","['CLOCKSS', 'Portico']","https://portico.org/stable?cs=ISSN_00903752","['DOI']","True","https://www.elsevier.com/about/policies/publishing-ethics","","https://www.elsevier.com/about/policies/copyright","True","['Sherpa Romeo']","https://www.sherpa.ac.uk/romeo/search.php?issn=0090-3752","['Embed']","","https://www.sciencedirect.com/journal/nuclear-data-sheets","https://www.sciencedirect.com/journal/nuclear-data-sheets","https://www.elsevier.com/journals/nuclear-data-sheets/0090-3752/open-access-options","https://www.sciencedirect.com/journal/nuclear-data-sheets/publish/guide-for-authors","https://www.elsevier.com/about/policies/open-access-licenses"
"12","1362-4962","Nucleic Acids Research","Oxford University Press","https://academic.oup.com/nar","mixed","True","doaj.org","1362-4962","0305-1048","['EN']","2005","True","7","['dna', 'biochemistry', 'computational biology', 'genomics', 'molecular biology', 'rna']","['Genetics']","[{'code': 'QH426-470', 'scheme': 'LCC', 'term': 'Genetics'}]","Oxford University Press","GB","None","None","['Anonymous peer review']","https://academic.oup.com/nar/pages/referee_info","https://academic.oup.com/nar/pages/Editorial_Board","['CC BY', 'CC BY-NC']","True","[{'price': 4192, 'currency': 'USD'}]","https://academic.oup.com/nar/pages/author-guidelines#section-10","False","True","https://academic.oup.com/nar/pages/Open_Access_Initiative","True","['CLOCKSS', 'LOCKSS', 'PMC', 'Portico', 'Scholars Portal']","https://academic.oup.com/journals/pages/librarians/digital_preservation","['DOI']","True","https://academic.oup.com/nar/pages/Policies","False","https://academic.oup.com/nar/pages/Open_Access_Initiative#NAR%20Open%20Access%20License%20Agreement","True","['Open Policy Finder']","https://openpolicyfinder.jisc.ac.uk/id/publication/1383","['Embed']","https://academic.oup.com/nar/article/45/1/54/2605711/Combining-transcription-factor-binding-affinities","https://academic.oup.com/nar","https://academic.oup.com/nar/pages/Criteria_Scope","https://academic.oup.com/nar/pages/Open_Access_Initiative","https://academic.oup.com/nar/pages/General_Instructions","https://academic.oup.com/nar/pages/author-guidelines#section-10"
"13","2367-8194","One Ecosystem","Pensoft Publishers","https://oneecosystem.pensoft.net/","mixed","True","doaj.org","2367-8194","None","['EN']","2016","True","12","['ecology & conservation', 'environmental policies and law', 'ecosystem services', 'waste and water management', 'sustainable land and urban development', 'environmental impact assessment']","['Ecology']","[{'code': 'QH540-549.5', 'scheme': 'LCC', 'term': 'Ecology'}]","Pensoft Publishers","BG","None","None","['Anonymous peer review']","https://oneecosystem.pensoft.net/about#PeerReview","https://oneecosystem.pensoft.net/board/","['CC BY']","True","[{'price': 550, 'currency': 'EUR'}]","https://oneecosystem.pensoft.net/about#ArticleProcessingCharges","False","True","https://oneecosystem.pensoft.net/about#DiscountsandWaivers","True","['CLOCKSS']","https://oneecosystem.pensoft.net/about#AboutPensoft","['DOI']","False","None","True","https://oneecosystem.pensoft.net/about#LicenseandCopyrightAgreement","True","['Open Policy Finder']","None","['Embed']","https://oneecosystem.pensoft.net/browse_journal_articles.php?journal_name=oneecosystem&journal_id=52&p=0","https://oneecosystem.pensoft.net/","https://oneecosystem.pensoft.net/about#FocusandScope","https://oneecosystem.pensoft.net/about#OpenAccessPolicy","https://oneecosystem.pensoft.net/about#Howit","https://oneecosystem.pensoft.net/about#LicenseandCopyrightAgreement"
"14","2352-6378","Open Data Journal for Agricultural Research","Wageningen University & Research Library","https://odjar.org/index","pure","True","journal homepage, ISSN Portal, WUR homepage","2352-6378","","['EN']","2015","True","","['agricultural research data', 'agronomy', 'food security']","['Agriculture']","[{'code': 'S1-S972', 'scheme': 'LCC', 'term': 'Agriculture (General)'}]","Wageningen University & Research Library","NL","Wageningen University & Research","NL","['Peer review']","https://odjar.org/about/submissions","https://odjar.org/about/editorialTeam","['CC BY']","False","","","False","","","","","","['DOI']","","","True","https://odjar.org/about/submissions","","","","","","https://odjar.org/","https://odjar.org/about","","https://odjar.org/about/submissions","https://odjar.org/about/submissions"
"15","2363-7501","Open Geospatial Data Software and Standards","Springer Open (Springer Nature)","https://opengeospatialdata.springeropen.com/","mixed","False","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16","2054-7102","Open Health Data","Ubiquity Press","https://openhealthdata.metajnl.com/","pure","False","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"17","2056-5542","Open Journal of Bioresources","Ubiquity Press","https://openbioresources.metajnl.com/","pure","False","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"39","2732-5121","Open Research Europe","F1000Research","https://open-research-europe.ec.europa.eu/","mixed","True","doaj.org","2732-5121","None","['EN']","2021","True","2","['natural sciences', 'engineering and technology', 'medical and health sciences', 'agricultural and veterinary sciences', 'social sciences', 'humanities and the arts']","['Science', 'Social Sciences']","[{'code': 'Q', 'scheme': 'LCC', 'term': 'Science'}, {'code': 'H', 'scheme': 'LCC', 'term': 'Social Sciences'}]","F1000 Research Ltd","GB","European Commission","None","['Post-publication peer review', 'Open peer review']","https://open-research-europe.ec.europa.eu/about/policies#peerreviewmodel","https://open-research-europe.ec.europa.eu/about/advisors/","['CC BY']","False","[]","https://open-research-europe.ec.europa.eu/for-authors/article-processing-charges/","False","False","None","True","['Portico']","https://open-research-europe.ec.europa.eu/about/policies/#permcontent","['DOI']","True","https://open-research-europe.ec.europa.eu/about/policies#originality","True","https://open-research-europe.ec.europa.eu/about/policies#licenses","True","['Open Policy Finder']","https://openpolicyfinder.jisc.ac.uk/id/publication/39499","['Embed']","https://open-research-europe.ec.europa.eu/articles/1-15","https://open-research-europe.ec.europa.eu/","https://open-research-europe.ec.europa.eu/about/eligibility/","https://open-research-europe.ec.europa.eu/about/policies","https://open-research-europe.ec.europa.eu/for-authors/publish-your-research/","https://open-research-europe.ec.europa.eu/about/policies#licenses"
"18","2471-2906","Phytobiomes Journal","APS Publications","https://apsjournals.apsnet.org/journal/pbiomes","mixed","True","doaj.org","2471-2906","None","['EN']","2017","True","4","['systems biology', 'plant systems', 'ecosystems processes', 'plant health', 'plant productivity']","['Plant culture', 'Microbial ecology', 'Plant ecology']","[{'code': 'SB1-1110', 'scheme': 'LCC', 'term': 'Plant culture'}, {'code': 'QR100-130', 'scheme': 'LCC', 'term': 'Microbial ecology'}, {'code': 'QK900-989', 'scheme': 'LCC', 'term': 'Plant ecology'}]","The American Phytopathological Society","US","None","None","['Anonymous peer review']","https://apsjournals.apsnet.org/page/authorinformation#submitting","https://apsjournals.apsnet.org/page/aboutphytobiomes#edboard","['CC BY', 'CC BY-NC-ND', 'CC0', ""Publisher's own license""]","True","[{'price': 1660, 'currency': 'USD'}]","https://apsjournals.apsnet.org/page/authorinformation#apc","True","False","None","True","['Portico']","https://apsjournals.apsnet.org/page/authorinformation#archiving","['DOI']","True","https://apsjournals.apsnet.org/page/authorinformation#plagiarism","False","https://apsjournals.apsnet.org/page/pbiomes/about","True","['Open Policy Finder']","https://openpolicyfinder.jisc.ac.uk/id/publication/38263","['Embed']","https://apsjournals.apsnet.org/doi/10.1094/PBIOMES-02-20-0019-R","https://apsjournals.apsnet.org/journal/pbiomes","https://apsjournals.apsnet.org/page/pbiomes/about","https://apsjournals.apsnet.org/page/aboutphytobiomes","https://apsjournals.apsnet.org/page/authorinformation","https://apsjournals.apsnet.org/page/authorinformation#submitting"
"19","1314-2003","PhytoKeys","Pensoft Publishers","https://phytokeys.pensoft.net/","mixed","True","doaj.org","1314-2003","1314-2011","['EN']","2010","True","6","['systematic botany', 'plants phylogeny', 'plant taxonomy']","['Botany']","[{'code': 'QK1-989', 'scheme': 'LCC', 'term': 'Botany'}]","Pensoft Publishers","BG","None","None","['Peer review']","http://phytokeys.pensoft.net/about","http://phytokeys.pensoft.net/board","['CC BY']","True","[{'price': 780, 'currency': 'EUR'}]","https://phytokeys.pensoft.net/about#ArticleProcessingCharges","False","True","https://phytokeys.pensoft.net/about#DiscountsandWaivers","True","['CLOCKSS', 'PMC']","http://phytokeys.pensoft.net/","['DOI']","False","None","True","http://jhr.pensoft.net/about#Copyright-Notice","True","['Open Policy Finder']","None","['Embed']","http://phytokeys.pensoft.net/articles.php?id=5339","http://phytokeys.pensoft.net/","http://phytokeys.pensoft.net/about","http://jhr.pensoft.net/about#OpenAccessPolicy","http://phytokeys.pensoft.net/about","http://jhr.pensoft.net/about#CopyrightNotice"
